07/08/2011 21.00,0.176,0.117,0.143,0.195,0.247,0.383,0.174,0.086,0.207
07/08/2011 22.00,0.19,0.236,0.13,0.264,0.151,0.166,0.291,0.266,0.179
07/08/2011 23.00,0.299,0.385,0.16,0.45,0.292,0.37,0.872,0.44,0.168
08/08/2011 00.00,0.337,0.335,0.553,0.867,0.648,0.59,0.748,0.791,0.336
08/08/2011 01.00,0.525,0.544,0.872,0.307,0.872,0.496,0.283,0.335,0.223
08/08/2011 02.00,0.429,0.705,0.843,0.095,0.608,0.542,0.18,0.307,0.496
08/08/2011 03.00,0.872,0.872,0.872,0.182,0.15,0.408,0.208,0.166,0.281
08/08/2011 04.00,0.616,0.872,0.64,0.339,0.354,0.207,0.282,0.379,0.18
08/08/2011 05.00,0.849,0.872,0.861,0.303,0.427,0.278,0.286,0.41,0.713
08/08/2011 06.00,0.558,0.735,0.725,0.259,0.197,0.321,0.481,0.477,0.571
08/08/2011 07.00,0.512,0.809,0.565,0.197,0.231,0.345,0.672,0.454,0.29
08/08/2011 08.00,0.424,0.779,0.631,0.165,0.122,0.405,0.647,0.449,0.537
08/08/2011 09.00,0.483,0.516,0.37,0.196,0.288,0.339,0.425,0.416,0.421
08/08/2011 10.00,0.509,0.656,0.552,0.107,0.122,0.052,0.678,0.715,0.613
08/08/2011 11.00,0.636,0.625,0.27,0.134,0.092,0.145,0.557,0.492,0.586
08/08/2011 12.00,0.111,0.156,0.166,0.187,0.096,0.145,0.18,0.182,0.278
08/08/2011 13.00,0.044,0.088,0.073,0.034,0,0.028,0.142,0.15,0.22
08/08/2011 14.00,0.03,0.047,0.063,0.042,0.041,0.037,0.083,0.083,0.153
08/08/2011 15.00,0.069,0.046,0.072,0.058,0.058,0.06,0.057,0.087,0.127
08/08/2011 16.00,0.046,0.06,0.058,0.102,0.088,0.036,0.053,0.055,0.174
08/08/2011 17.00,0.046,0.069,0.089,0.053,0.086,0.061,0.039,0.013,0.086
08/08/2011 18.00,0.055,0.065,0.071,0.028,0.047,0.102,0.057,0,0.079
08/08/2011 19.00,0.06,0.064,0.113,0.025,0.028,0.047,0.059,0.025,0.107
08/08/2011 20.00,0.069,0.155,0.071,0,0.046,0.037,0.029,0.032,0.087
08/08/2011 21.00,0.047,0.128,0.084,0,0.028,0.058,0.001,0.017,0.161
08/08/2011 22.00,0.04,0.065,0.13,0.074,0,0.059,0.024,0.079,0.089
08/08/2011 23.00,0,0.132,0.164,0.049,0.089,0.078,0.095,0,0.05
09/08/2011 00.00,0,0,0.073,0.044,0.163,0.048,0.073,0.126,0.076
09/08/2011 01.00,0.383,0.269,0.004,0.316,0.618,0.206,0.212,0.239,0.053
09/08/2011 02.00,0.324,0.326,0.102,0.392,0.401,0.491,0.163,0.181,0.699
09/08/2011 03.00,0.224,0.308,0.108,0.301,0.343,0.835,0.872,0.872,0.863
09/08/2011 04.00,0.337,0.239,0.127,0.216,0.341,0.631,0.806,0.872,0.598
09/08/2011 05.00,0.385,0.212,0.264,0.001,0.089,0.525,0.845,0.872,0.727
09/08/2011 06.00,0.664,0.487,0.872,0,0.005,0.46,0.872,0.753,0.755
09/08/2011 07.00,0.721,0.872,0.872,0.124,0,0.111,0.83,0.704,0.872
09/08/2011 08.00,0.352,0.872,0.872,0.715,0.086,0.37,0.438,0.47,0.759
09/08/2011 09.00,0.347,0.743,0.871,0.579,0.872,0.681,0.576,0.688,0.618
09/08/2011 10.00,0.304,0.837,0.667,0.769,0.872,0.479,0.872,0.79,0.872
09/08/2011 11.00,0.385,0.544,0.872,0.872,0.756,0.452,0.872,0.754,0.872
09/08/2011 12.00,0.414,0.31,0.413,0.415,0.866,0.356,0.325,0.258,0.354
09/08/2011 13.00,0.097,0.077,0.137,0.191,0.275,0.101,0.274,0.131,0.113
09/08/2011 14.00,0.112,0.1,0.165,0.163,0.225,0.205,0.294,0.202,0.164
09/08/2011 15.00,0.113,0.093,0.148,0.257,0.186,0.26,0.216,0.255,0.212
09/08/2011 16.00,0.148,0.123,0.14,0.138,0.184,0.297,0.23,0.234,0.184
09/08/2011 17.00,0.148,0.099,0.131,0.137,0.112,0.179,0.294,0.231,0.241
09/08/2011 18.00,0.113,0.171,0.112,0.15,0.15,0.245,0.148,0.203,0.26
09/08/2011 19.00,0.108,0.255,0.144,0.189,0.107,0.437,0.167,0.163,0.165
09/08/2011 20.00,0.208,0.166,0.151,0.089,0.095,0.321,0.111,0.177,0.2
09/08/2011 21.00,0.13,0.145,0.232,0.078,0.022,0,0.17,0.129,0.094
09/08/2011 22.00,0.266,0.12,0.109,0.15,0.148,0.213,0.872,0.255,0.105
09/08/2011 23.00,0.359,0.214,0.872,0,0,0,0.235,0.872,0.23
10/08/2011 00.00,0.872,0.872,0.872,0.017,0.064,0.055,0.364,0.288,0.872
10/08/2011 01.00,0.182,0.409,0.469,0.078,0.127,0,0.194,0.178,0.817
10/08/2011 02.00,0.424,0.42,0.612,0.089,0.033,0,0.294,0.364,0.872
10/08/2011 03.00,0.693,0.239,0.729,0.055,0.069,0.068,0.666,0.513,0.287
10/08/2011 04.00,0.798,0.641,0.872,0.187,0.076,0.075,0.872,0.872,0.836
10/08/2011 05.00,0.872,0.842,0.77,0.11,0.053,0.257,0.872,0.565,0.687
10/08/2011 06.00,0.563,0.504,0.688,0,0.41,0.153,0.872,0.791,0.339
10/08/2011 07.00,0.484,0.494,0.506,0,0.181,0.04,0.783,0.761,0.193
10/08/2011 08.00,0.377,0.517,0.872,0,0.027,0,0.858,0.594,0.072
10/08/2011 09.00,0.246,0.516,0.628,0,0.1,0,0.446,0.527,0.31
10/08/2011 10.00,0.263,0.378,0.453,0,0.141,0,0.438,0.293,0.434
10/08/2011 11.00,0.27,0.248,0.287,0,0.176,0,0.237,0.199,0.379
10/08/2011 12.00,0.031,0.02,0.031,0,0.058,0,0.031,0.03,0.047
10/08/2011 13.00,0,0,0,0,0,0,0,0,0.006
10/08/2011 14.00,0,0,0,0.026,0,0.022,0,0,0
10/08/2011 15.00,0,0,0,0.1,0,0.024,0,0,0
10/08/2011 16.00,0,0,0,0,0,0.031,0,0,0
10/08/2011 17.00,0,0,0,0.07,0,0,0,0,0
10/08/2011 18.00,0,0,0,0.003,0,0.007,0,0,0
10/08/2011 19.00,0,0,0.008,0.872,0,0,0.015,0,0.032
10/08/2011 20.00,0,0,0,0.194,0.872,0,0.034,0,0.011
10/08/2011 21.00,0,0,0,0,0,0.329,0,0.029,0
10/08/2011 22.00,0,0,0,0,0,0.089,0.031,0.04,0.13
10/08/2011 23.00,0,0,0.03,0,0,0.051,0,0.504,0.483
11/08/2011 00.00,0,0.261,0.34,0,0.046,0.089,0.256,0.142,0
11/08/2011 01.00,0,0.306,0.338,0,0,0.05,0.211,0.116,0
11/08/2011 02.00,0.221,0.27,0.31,0,0,0,0.199,0.115,0
11/08/2011 03.00,0.42,0.308,0.339,0,0,0,0.112,0.03,0
11/08/2011 04.00,0.692,0.191,0.237,0.378,0.037,0,0.075,0.037,0.023
11/08/2011 05.00,0.421,0.271,0.239,0.251,0.055,0,0.075,0.015,0
11/08/2011 06.00,0.17,0.318,0.233,0.169,0.046,0,0.093,0.05,0
11/08/2011 07.00,0.265,0.228,0.139,0.168,0.066,0,0.093,0.05,0
11/08/2011 08.00,0.127,0.073,0.039,0.151,0.098,0,0.089,0.069,0
11/08/2011 09.00,0,0.017,0.027,0.078,0,0,0.088,0.082,0
11/08/2011 10.00,0,0,0,0.125,0.282,0.185,0.067,0.039,0
11/08/2011 11.00,0,0,0,0.22,0.334,0.229,0.061,0.049,0
11/08/2011 12.00,0,0,0,0.346,0.124,0.308,0.048,0.021,0
11/08/2011 13.00,0,0,0,0.061,0.028,0.069,0,0,0
11/08/2011 14.00,0,0,0,0.037,0.089,0.23,0.003,0,0
11/08/2011 15.00,0.047,0,0,0.09,0.125,0.102,0,0,0
11/08/2011 16.00,0.088,0,0,0.062,0.127,0.032,0,0,0
11/08/2011 17.00,0.062,0,0,0.037,0.048,0,0.112,0.218,0.872
11/08/2011 18.00,0,0,0.872,0,0,0,0.718,0.424,0.359
11/08/2011 19.00,0.332,0.453,0.252,0,0,0,0.354,0.198,0.046
11/08/2011 20.00,0.172,0,0.04,0.052,0,0,0.333,0,0.064
11/08/2011 21.00,0.077,0.189,0.187,0.244,0.582,0.241,0.275,0.203,0.037
11/08/2011 22.00,0.045,0,0.033,0.098,0.114,0.561,0.147,0.227,0.872
11/08/2011 23.00,0.025,0,0.142,0.208,0.074,0.217,0,0,0.113
12/08/2011 00.00,0,0.042,0,0.121,0.003,0.241,0,0,0.03
12/08/2011 01.00,0.049,0.045,0,0.099,0.009,0.104,0.217,0.211,0.037
12/08/2011 02.00,0.076,0,0,0.036,0,0,0.139,0,0.417
12/08/2011 03.00,0.097,0,0,0,0,0.041,0.1,0.009,0
12/08/2011 04.00,0.029,0,0,0,0,0,0.072,0,0
12/08/2011 05.00,0.028,0,0,0,0,0.054,0.038,0.035,0
12/08/2011 06.00,0,0.049,0.02,0.063,0.043,0.129,0.07,0.127,0
12/08/2011 07.00,0,0.176,0.097,0.052,0.066,0.108,0.159,0.123,0.012
12/08/2011 08.00,0,0.034,0.038,0.043,0.043,0.085,0.159,0.158,0
12/08/2011 09.00,0,0,0,0.07,0.061,0.116,0.142,0.098,0.09
12/08/2011 10.00,0,0,0,0.188,0.13,0.15,0.057,0.149,0.117
12/08/2011 11.00,0,0,0,0.269,0.16,0.225,0.143,0.184,0.099
12/08/2011 12.00,0,0,0,0.095,0.051,0.07,0.057,0.038,0.056
12/08/2011 13.00,0,0,0,0.047,0.022,0.038,0,0.012,0.035
12/08/2011 14.00,0,0,0,0.026,0.013,0.029,0,0,0
12/08/2011 15.00,0,0,0.001,0.023,0,0,0,0,0.015
12/08/2011 16.00,0,0,0,0,0,0,0,0,0.076
12/08/2011 17.00,0.013,0,0.042,0.043,0,0,0,0.043,0.094
12/08/2011 18.00,0.096,0.872,0.872,0.1,0.872,0.872,0.733,0.872,0.872
12/08/2011 19.00,0.872,0.254,0.202,0.065,0.069,0.159,0.872,0.295,0.872
12/08/2011 20.00,0.401,0.275,0.304,0.099,0.224,0.098,0.373,0.803,0.872
12/08/2011 21.00,0.394,0.134,0.185,0.066,0,0,0.165,0.146,0.783
12/08/2011 22.00,0.174,0.148,0.172,0,0.033,0,0.001,0,0
12/08/2011 23.00,0.24,0.049,0.108,0.035,0.252,0.211,0.095,0.118,0.082
13/08/2011 00.00,0.096,0.138,0.096,0,0,0.059,0.059,0.056,0.028
13/08/2011 01.00,0.066,0.131,0.153,0,0,0,0.05,0.06,0.086
13/08/2011 02.00,0.258,0.138,0.077,0.165,0.166,0.153,0.108,0,0.048
13/08/2011 03.00,0.19,0.132,0.073,0.239,0.492,0.516,0.205,0.036,0.095
13/08/2011 04.00,0.17,0.053,0.048,0.205,0.568,0.492,0.016,0.229,0.246
13/08/2011 05.00,0.065,0.267,0.171,0.187,0.408,0.363,0.065,0.082,0.154
13/08/2011 06.00,0.058,0.19,0.155,0.085,0.133,0.177,0.147,0.195,0.137
13/08/2011 07.00,0.049,0.196,0.163,0.059,0.076,0.028,0,0.098,0.037
13/08/2011 08.00,0.12,0.068,0.05,0.01,0,0,0,0,0
13/08/2011 09.00,0.095,0,0,0.003,0,0.009,0,0,0
13/08/2011 10.00,0.026,0.008,0,0,0,0,0,0,0
13/08/2011 11.00,0.08,0,0,0.034,0,0,0,0.023,0
13/08/2011 12.00,0,0.037,0,0.016,0,0,0,0,0
13/08/2011 13.00,0,0,0,0,0,0,0,0,0
13/08/2011 14.00,0,0,0,0,0,0,0,0,0
13/08/2011 15.00,0,0.009,0,0,0,0,0,0,0
13/08/2011 16.00,0,0,0,0,0,0,0,0,0
13/08/2011 17.00,0,0,0,0,0,0,0,0,0
13/08/2011 18.00,0,0,0,0,0,0,0,0,0.021
13/08/2011 19.00,0,0.708,0,0,0,0,0,0,0.155
13/08/2011 20.00,0.872,0.264,0.872,0,0,0,0,0,0.348
13/08/2011 21.00,0.545,0.349,0.168,0,0,0,0,0.872,0.032
13/08/2011 22.00,0.23,0.173,0.211,0.872,0,0,0.872,0.872,0.27
13/08/2011 23.00,0.127,0.073,0.288,0,0.218,0.369,0.282,0.179,0.05
14/08/2011 00.00,0.23,0.143,0.34,0.021,0.048,0.206,0.872,0.769,0
14/08/2011 01.00,0.348,0.413,0.3,0,0.145,0.231,0.366,0.215,0
14/08/2011 02.00,0.305,0.179,0.143,0,0.271,0.476,0.072,0.097,0.17
14/08/2011 03.00,0.106,0.116,0.112,0.079,0.368,0,0,0,0.754
14/08/2011 04.00,0.41,0.177,0.098,0,0.111,0.066,0.005,0,0.197
14/08/2011 05.00,0.195,0.445,0.228,0,0.149,0.33,0,0,0.034
14/08/2011 06.00,0.181,0.15,0.248,0.048,0.202,0.435,0,0,0
14/08/2011 07.00,0.307,0.385,0.171,0.086,0.299,0.259,0,0,0
14/08/2011 08.00,0.099,0.08,0,0.275,0.558,0.292,0.05,0.013,0
14/08/2011 09.00,0.031,0,0.008,0.054,0.189,0.197,0.101,0.124,0
14/08/2011 10.00,0.035,0,0.039,0.035,0.169,0.152,0.221,0.162,0.034
14/08/2011 11.00,0,0.005,0.025,0.054,0.152,0.005,0.243,0.275,0.144
14/08/2011 12.00,0,0,0.029,0,0.039,0,0.122,0.071,0.034
14/08/2011 13.00,0.041,0.024,0.035,0,0,0,0.079,0.076,0.019
14/08/2011 14.00,0.065,0.053,0.046,0,0,0.013,0.05,0.06,0.059
14/08/2011 15.00,0.033,0.053,0.029,0,0,0,0.049,0.042,0.048
14/08/2011 16.00,0,0.005,0,0,0,0,0.057,0.041,0.049
14/08/2011 17.00,0,0,0,0,0,0.025,0.064,0.043,0.058
14/08/2011 18.00,0,0.009,0,0,0,0.046,0.109,0.09,0.053
14/08/2011 19.00,0,0.04,0.046,0.454,0.092,0.131,0.142,0.151,0.117
14/08/2011 20.00,0.196,0.208,0.013,0,0.559,0.816,0.139,0.124,0.155
14/08/2011 21.00,0.109,0.029,0,0,0,0,0.872,0.19,0.091
14/08/2011 22.00,0,0,0,0,0,0,0.087,0.69,0.468
14/08/2011 23.00,0.62,0.041,0.553,0,0,0,0.197,0.209,0.141
15/08/2011 00.00,0.112,0.194,0,0,0,0.069,0,0.029,0
15/08/2011 01.00,0,0,0.042,0.035,0,0.062,0.015,0,0.117
15/08/2011 02.00,0,0,0,0.025,0.015,0.128,0.095,0.221,0.039
15/08/2011 03.00,0,0,0,0,0.003,0.025,0.415,0.537,0.203
15/08/2011 04.00,0,0,0,0,0,0,0.322,0.496,0.176
15/08/2011 05.00,0,0,0,0.289,0.312,0.134,0.474,0.387,0.25
15/08/2011 06.00,0,0.036,0,0.268,0.872,0.276,0.236,0.324,0.293
15/08/2011 07.00,0,0,0,0.48,0.872,0.872,0.142,0.409,0.555
15/08/2011 08.00,0,0.013,0,0.872,0.702,0.872,0.148,0.169,0.258
15/08/2011 09.00,0,0,0,0.872,0.314,0.872,0.043,0.354,0.763
15/08/2011 10.00,0,0,0,0.872,0.381,0.576,0.086,0.129,0.845
15/08/2011 11.00,0.029,0.025,0,0.872,0.298,0.444,0.047,0.086,0.569
15/08/2011 12.00,0.042,0.032,0,0.11,0.259,0.183,0.137,0.074,0.165
15/08/2011 13.00,0.056,0,0,0.029,0.072,0.059,0.079,0.055,0
15/08/2011 14.00,0.05,0.033,0,0.014,0.039,0.122,0,0,0
15/08/2011 15.00,0.037,0.016,0,0.038,0.028,0.106,0.061,0.016,0.037
15/08/2011 16.00,0.028,0.001,0,0.065,0.034,0.103,0.07,0,0.073
15/08/2011 17.00,0.048,0,0.018,0.203,0.129,0.055,0.08,0.093,0.105
15/08/2011 18.00,0.075,0.033,0.021,0.282,0.139,0.007,0.08,0.085,0.253
15/08/2011 19.00,0.044,0.079,0.096,0.267,0.277,0.033,0.122,0.118,0.252
15/08/2011 20.00,0.121,0.112,0.067,0.281,0.218,0.113,0.139,0.163,0.197
15/08/2011 21.00,0.276,0.192,0.311,0.287,0.179,0.093,0.043,0.14,0.303
15/08/2011 22.00,0.359,0.18,0.214,0.445,0.173,0.062,0.151,0.137,0.156
15/08/2011 23.00,0.191,0.401,0.292,0.343,0.227,0.138,0.075,0.096,0.077
16/08/2011 00.00,0.323,0.305,0.321,0.677,0.578,0.826,0.066,0.04,0.184
16/08/2011 01.00,0.593,0.234,0.253,0.844,0.872,0.872,0.187,0.049,0.187
16/08/2011 02.00,0.48,0.402,0.183,0.784,0.872,0.872,0.068,0.04,0.053
16/08/2011 03.00,0.485,0.481,0.317,0.872,0.802,0.872,0.052,0,0.015
16/08/2011 04.00,0.478,0.225,0.388,0.872,0.748,0.872,0.143,0.027,0.052
16/08/2011 05.00,0.872,0.467,0.43,0.864,0.872,0.872,0.082,0.025,0.026
16/08/2011 06.00,0.872,0.858,0.872,0.872,0.601,0.872,0.458,0.058,0
16/08/2011 07.00,0.872,0.872,0.872,0.872,0.586,0.859,0.636,0.376,0.005
16/08/2011 08.00,0.641,0.643,0.854,0.872,0.383,0.872,0.818,0.832,0.065
16/08/2011 09.00,0.503,0.837,0.864,0.872,0.676,0.872,0.872,0.872,0.289
16/08/2011 10.00,0.688,0.823,0.856,0.373,0.43,0.606,0.872,0.872,0.872
16/08/2011 11.00,0.765,0.872,0.872,0.345,0.224,0.715,0.872,0.872,0.872
16/08/2011 12.00,0.334,0.273,0.438,0.245,0.089,0.26,0.697,0.688,0.465
16/08/2011 13.00,0.065,0.095,0.126,0,0.018,0,0.217,0.274,0.114
16/08/2011 14.00,0.038,0.055,0.073,0,0.062,0.036,0.208,0.186,0.051
16/08/2011 15.00,0.035,0.039,0.05,0,0,0.024,0.116,0.094,0.044
16/08/2011 16.00,0,0,0.019,0,0,0,0.051,0.047,0.024
16/08/2011 17.00,0,0,0,0,0,0,0,0,0
16/08/2011 18.00,0,0,0,0,0,0,0,0,0
16/08/2011 19.00,0,0,0,0,0,0,0,0,0.032
16/08/2011 20.00,0,0,0,0,0,0,0,0,0.027
16/08/2011 21.00,0,0,0,0,0,0,0,0,0.001
16/08/2011 22.00,0,0,0,0,0,0,0,0,0.111
16/08/2011 23.00,0,0,0,0,0,0,0,0,0.061
17/08/2011 00.00,0,0,0,0.037,0.03,0.017,0,0.04,0.114
17/08/2011 01.00,0,0,0,0.051,0.046,0.02,0.051,0.176,0.082
17/08/2011 02.00,0,0.054,0,0.114,0.06,0.079,0.289,0.077,0.031
17/08/2011 03.00,0,0.126,0.002,0.156,0.097,0.144,0.149,0.163,0.077
17/08/2011 04.00,0.024,0.117,0.061,0.098,0.115,0.169,0.038,0.1,0.043
17/08/2011 05.00,0,0.053,0.038,0.128,0.107,0.189,0.043,0.033,0.047
17/08/2011 06.00,0,0.106,0.175,0,0.064,0.116,0.021,0,0.038
17/08/2011 07.00,0.005,0.07,0.134,0,0.1,0.161,0.008,0,0.035
17/08/2011 08.00,0.03,0.05,0.057,0,0,0.209,0.008,0,0.06
17/08/2011 09.00,0,0,0.025,0.002,0,0.21,0,0.023,0.059
17/08/2011 10.00,0,0,0,0.019,0,0,0.047,0.027,0.053
17/08/2011 11.00,0,0,0,0.052,0,0,0,0,0.075
17/08/2011 12.00,0,0,0,0.03,0,0,0,0,0.093
17/08/2011 13.00,0,0,0,0,0,0,0,0,0.026
17/08/2011 14.00,0,0,0,0,0,0,0,0,0.09
17/08/2011 15.00,0,0,0,0,0,0,0.037,0.041,0.06
17/08/2011 16.00,0,0.007,0.025,0,0,0,0.02,0.033,0.059
17/08/2011 17.00,0,0.04,0.036,0,0,0,0.026,0.017,0.049
17/08/2011 18.00,0,0,0,0,0,0.042,0.04,0,0.075
17/08/2011 19.00,0.042,0.017,0.006,0,0,0.02,0.054,0,0.099
17/08/2011 20.00,0.046,0,0,0,0,0,0.03,0,0.278
17/08/2011 21.00,0.018,0.035,0.048,0,0,0,0,0,0.367
17/08/2011 22.00,0.031,0.19,0.154,0.031,0,0,0.009,0.065,0.269
17/08/2011 23.00,0.048,0.297,0.222,0,0.068,0.062,0.154,0.087,0.272
18/08/2011 00.00,0.28,0.314,0.458,0.112,0.104,0.067,0.512,0.614,0.364
18/08/2011 01.00,0.526,0.676,0.393,0.153,0.048,0.205,0.6,0.517,0.329
18/08/2011 02.00,0.494,0.413,0.571,0.197,0.113,0.15,0.734,0.599,0.238
18/08/2011 03.00,0.435,0.236,0.244,0.083,0.036,0.064,0.606,0.421,0.273
18/08/2011 04.00,0.26,0.185,0.175,0.031,0,0.042,0.37,0.317,0.118
18/08/2011 05.00,0.247,0.197,0.203,0.017,0.03,0.021,0.212,0.157,0.102
18/08/2011 06.00,0.235,0.268,0.276,0.024,0.423,0.445,0.046,0.087,0.05
18/08/2011 07.00,0.077,0.054,0.13,0.162,0.728,0.813,0.038,0.051,0
18/08/2011 08.00,0.015,0,0,0.832,0.589,0.525,0,0,0
18/08/2011 09.00,0,0,0,0.764,0.415,0.272,0,0,0
18/08/2011 10.00,0,0.012,0.015,0.336,0.056,0.037,0,0.023,0.042
18/08/2011 11.00,0,0.033,0.006,0.217,0.04,0,0.032,0.058,0.072
18/08/2011 12.00,0,0.041,0.032,0.081,0.004,0,0.06,0.074,0.079
18/08/2011 13.00,0,0,0,0,0,0,0,0,0.025
18/08/2011 14.00,0,0,0,0,0,0,0.006,0.004,0
18/08/2011 15.00,0,0,0,0,0,0,0,0,0.037
18/08/2011 16.00,0,0.057,0.037,0,0,0,0.033,0.041,0.047
18/08/2011 17.00,0.012,0.03,0.042,0,0,0,0.056,0.054,0.042
18/08/2011 18.00,0,0.028,0.033,0,0,0,0.048,0.068,0.055
18/08/2011 19.00,0,0.017,0.037,0.022,0,0,0.054,0.049,0.036
18/08/2011 20.00,0,0,0.012,0.065,0.031,0,0.016,0.01,0.033
18/08/2011 21.00,0,0,0,0.872,0,0.008,0.005,0,0.159
18/08/2011 22.00,0,0.028,0,0,0.08,0.872,0,0,0.046
18/08/2011 23.00,0,0,0,0.05,0.322,0.259,0,0,0.108
19/08/2011 00.00,0,0.022,0.285,0.068,0.04,0,0.025,0,0.207
19/08/2011 01.00,0.027,0.189,0.184,0.132,0.044,0,0.004,0.033,0.08
19/08/2011 02.00,0.154,0.139,0.06,0.047,0,0,0.282,0.397,0.103
19/08/2011 03.00,0,0.118,0.118,0,0,0,0.477,0.553,0.155
19/08/2011 04.00,0,0.09,0.12,0,0,0,0.663,0.599,0.1
19/08/2011 05.00,0.032,0.09,0.156,0,0,0,0.487,0.477,0.108
19/08/2011 06.00,0.007,0.063,0.277,0,0,0,0.322,0.395,0.173
19/08/2011 07.00,0.006,0,0.196,0,0,0,0.371,0.459,0.309
19/08/2011 08.00,0.009,0.021,0.215,0,0,0,0.416,0.479,0.25
19/08/2011 09.00,0,0.073,0.331,0,0,0,0.213,0.538,0.281
19/08/2011 10.00,0,0.12,0.217,0,0,0,0.315,0.327,0.389
19/08/2011 11.00,0,0.136,0.158,0.039,0,0,0.253,0.265,0.387
19/08/2011 12.00,0,0.06,0.124,0.029,0,0,0.09,0.121,0.087
19/08/2011 13.00,0,0,0,0,0,0,0,0,0
19/08/2011 14.00,0,0,0,0.034,0,0,0,0,0
19/08/2011 15.00,0,0,0,0.05,0,0,0,0,0
19/08/2011 16.00,0,0,0,0.04,0,0,0,0,0
19/08/2011 17.00,0,0,0.004,0.045,0.019,0.025,0,0,0
19/08/2011 18.00,0,0,0.033,0,0,0.022,0,0,0
19/08/2011 19.00,0,0,0,0,0,0.054,0,0,0
19/08/2011 20.00,0,0,0,0.362,0,0.029,0,0,0
19/08/2011 21.00,0,0.026,0,0,0,0.02,0.024,0,0.331
19/08/2011 22.00,0.019,0,0.05,0.087,0.469,0.002,0.024,0.018,0.396
19/08/2011 23.00,0.092,0.032,0.057,0,0,0.872,0.073,0.032,0.393
20/08/2011 00.00,0.159,0.483,0.308,0,0.071,0.857,0.141,0.872,0.583
20/08/2011 01.00,0.06,0.872,0.497,0.014,0,0.872,0.76,0.872,0.438
20/08/2011 02.00,0.343,0.572,0.862,0.049,0.03,0.872,0.802,0.629,0.526
20/08/2011 03.00,0.768,0.728,0.823,0.08,0.851,0.627,0.806,0.58,0.571
20/08/2011 04.00,0.639,0.872,0.676,0.14,0.416,0.475,0.776,0.654,0.565
20/08/2011 05.00,0.528,0.582,0.37,0.097,0.213,0.303,0.667,0.687,0.439
20/08/2011 06.00,0.531,0.691,0.431,0.05,0.095,0.424,0.824,0.74,0.607
20/08/2011 07.00,0.588,0.573,0.417,0.438,0,0.063,0.722,0.752,0.383
20/08/2011 08.00,0.357,0.582,0.439,0,0.126,0.167,0.64,0.62,0.298
20/08/2011 09.00,0.352,0.462,0.7,0,0.06,0.062,0.453,0.422,0.385
20/08/2011 10.00,0.182,0.266,0.783,0,0,0,0.194,0.196,0.381
20/08/2011 11.00,0.153,0.183,0.177,0.061,0,0,0.052,0.106,0.248
20/08/2011 12.00,0.036,0.121,0.042,0,0,0.048,0,0.033,0.06
20/08/2011 13.00,0,0.02,0,0,0,0,0,0,0
20/08/2011 14.00,0,0,0,0,0,0,0,0,0
20/08/2011 15.00,0,0,0,0,0,0,0,0,0
20/08/2011 16.00,0,0,0,0,0,0,0,0,0
20/08/2011 17.00,0,0,0,0,0,0,0,0,0
20/08/2011 18.00,0,0,0,0,0,0,0,0,0.111
20/08/2011 19.00,0,0,0,0,0,0,0,0,0.114
20/08/2011 20.00,0,0,0.001,0,0.094,0,0.048,0.019,0.38
20/08/2011 21.00,0,0,0.054,0.033,0.035,0,0.038,0.03,0.392
20/08/2011 22.00,0.121,0.867,0.417,0.584,0.052,0.002,0.038,0,0.347
20/08/2011 23.00,0.057,0.821,0.489,0.127,0.872,0.872,0.409,0.558,0.432
21/08/2011 00.00,0.132,0.182,0.328,0.11,0,0.069,0.872,0.872,0.412
21/08/2011 01.00,0.148,0.112,0.105,0.061,0.051,0.088,0.205,0.422,0.36
21/08/2011 02.00,0.186,0.038,0.055,0.086,0.09,0,0,0.399,0.559
21/08/2011 03.00,0.148,0.061,0.073,0,0.114,0.036,0.252,0.2,0.403
21/08/2011 04.00,0.325,0.155,0.162,0.092,0.066,0.089,0.281,0.178,0.49
21/08/2011 05.00,0.084,0.202,0.346,0.025,0.057,0.141,0.316,0.398,0.327
21/08/2011 06.00,0.1,0.261,0.341,0.035,0.015,0.161,0.442,0.4,0.585
21/08/2011 07.00,0.114,0.341,0.428,0,0.027,0.036,0.17,0.286,0.687
21/08/2011 08.00,0.178,0.233,0.366,0,0.028,0.08,0.18,0.39,0.287
21/08/2011 09.00,0.647,0.54,0.444,0.005,0.048,0.107,0.214,0.256,0.338
21/08/2011 10.00,0.308,0.5,0.444,0,0.029,0.093,0.24,0.276,0.317
21/08/2011 11.00,0.035,0.464,0.433,0.028,0.124,0.174,0.212,0.246,0.242
21/08/2011 12.00,0.096,0.207,0.224,0.08,0.112,0.09,0.075,0.119,0.129
21/08/2011 13.00,0.135,0.145,0.116,0,0,0,0.058,0.055,0.112
21/08/2011 14.00,0.123,0.078,0.149,0.049,0.065,0.076,0.138,0.09,0.182
21/08/2011 15.00,0.152,0.119,0.183,0.059,0.087,0.059,0.19,0.126,0.116
21/08/2011 16.00,0.164,0.242,0.14,0.099,0.089,0.098,0.098,0.105,0.085
21/08/2011 17.00,0.207,0.153,0.185,0.133,0.177,0.132,0.054,0.047,0.069
21/08/2011 18.00,0.132,0.139,0.2,0.218,0.133,0.138,0.067,0.056,0.085
21/08/2011 19.00,0.312,0.196,0.196,0.339,0.205,0.137,0.063,0.054,0.134
21/08/2011 20.00,0.325,0.331,0.285,0.402,0.217,0.15,0.164,0.136,0.651
21/08/2011 21.00,0.609,0.422,0.457,0.133,0.035,0.353,0.369,0.26,0.629
